Review,Class
nos recomendaron este lugar  pero tengo que decir que fue una decepcion porque habia muchas cosas malas       no es muy amable  solo habia un menu en ingles en todo el restaurante  para dos personas es suficiente  si otro habla espa ol  y yo no estoy   tan seguro si el personal incluso hablan ingles     no tienen todas las comidas del menu  elegimos una deliciosa comida buscando desde el menu  pero tenia que ser decepcionado porque me dijeron que no es disponible por el momento     la comida no esta mal si te gusta la grasa y sal     tarjeta visa no funcionaba aunque probamos dos veces  fue nuestra suerte  porque nos dimos cuenta que intentaron hacer demasiado  cuando pregunte por que los recibos tienen diferentes cantidades  el camarero intento explicar que la otra tiene y otro sin consejos  aunque en realidad la cuenta fue menos  asi que intentaron mas de un     de propinas de el servicio malo y lento que no merece ninguna mas,2
venir a la habana es obligatorio conocer este lugar  tradicion  lugar emblematico  lleno de ritmo  de alegria  es disfrutar de la habana vieja  los mojitos    de maravilla  ,5
excelente comida y un servicio excelente  su estancia en paradise village  este restaurante es practico  comenzo con un carpaccio de ternera  que era muy  muy bueno  tenia un sabroso filete con una salsa bistec gorgonzola  mi mujer pidio salmon  que era muy bueno  sin duda volveremos ,5
iba con ilusion a cartagena  pensando que era una ciudad magica  realmente no encontre nada de magia existen muchas personas que tratan de venderte de todo  hacerte masajes  y te ponen precios exagerados  cuando realmente el producto o el servicio no cuesta eso tengan cuidado cuando alguien se les acerca a tomar una foto y les dice que les tomara una foto en otro lugar  si alguien les quiere hacer un tour guiado regla vital negocie primero el precio del tour  nadie hace nada de gratis  para que no se lleve malos ratos en el aeropuerto puedes llenar un formulario para que despues te devuelvan el impuesto de las compras hechas en almacenes  no incluye hospedaje  alimentacion ni tours  pero solo las que fueron realizadas con tarjeta de credito es preferible pagar con tarjeta de credito  ya que el cambio es mejor con el banco que con el que uno consigue en la casa de cambio pense que la comida estaria excelente  pero en la mayoria de los lugares esta fria y recalentada solo recomiendo la casa de socorro ,2
en su recorrido sin escolta de habana venir aqui para observar a la gente  disfrutar de la arquitectura y la cultura abrazo  no hay tienda de la esquina  no      no viene a su rescate cvs  llevar una botella de agua congelada se desvaneceran mientras caminas  tomar una toalla de cara desde su hotel en lugar de un tejido es mas efectiva para limpiar el sudor y no contribuir al relleno  es tiempo de verano humedo tiene un inhalador trae ,4
que mejor que pasar la hora de la merienda con tu familia disfrutando de su ambiente tan relajado bajo la sombre de esos bellos arboles mientras que tus hijos juegan en el kiosko ,5
nuestro guia abel fue un rapido hablando  amable y competente hombre de ascendencia maya  el parece ser un poco demasiado despues de haber dado famosos tours de presidentes  celebridades y ahora me realmente se necesita un guia para ayudarle a comprender las ruinas  porque hay mucho que ver  sabia absolutamente nada sobre historia maya  pero dos horas guiado de abel fue facil de entender y divertido  extra  incluso nos ayudo a conseguir los billetes sin tener que esperar en la cola me quitaron una estrella para los cientos de vendedores ambulantes que venden camisetas  recuerdos y otras cosas  ir de compras no es lo mio  pero si es tuya  te encantara ,3
el ambiente es bueno  musica genial  los drinks estan bien  tienen mucha variedad en alimentos  el menu es ok dependiendo lo que pidas,4
una ciudad pintoresca y llena de comidas tipicas  muy lindo  tiene muchas fachadas intactas y sus callecitas angostas ,4
es de mis favoritos en guanajuato  la foto definitivamente es imperdible  aunque a veces con tanta gente no se puede ,5
hermoso lugar religioso al cual se asciende por fonicular y se observa una vista espectacular de la ciudad de bogota ,5
tuve la oportunidad de visitar la macroplaza y en definitiva representa el corazon de monterrey  ubicada en el centro de la ciudad y en donde podras encontrar la fuente de neptuno  ademas de museos  hoteles  tiendas  y un sin fin de lugares que visitar representa en si lo que es monterrey  una gran urbe  les recomiendo visitarla al atardecer  ya que por la ma ana es algo complicado por el sol y las altas temperaturas ,4
caminar por la ciudad amurallada de cartagena   es caminar por el pasado  sus calles empedradas sus casas de colores  el sonido del mar  es un sue o ir por ella  recomiendo caminar despues de las    horas y no perderse la puesta del sol desde la muralla  a las       todos los dias el sol de cartagena les dara un beso de despedida  ,5
mi calificacion de   estrellas es neutral  no promedio  ya que no lo logramos debido al cierre hacer el circuito puuc es una gran excursion que puedes hacer desde merida  si te levantas temprano  puedes hacerlo en un dia como una excursion de dia completo lo visitamos hace   a os  y queriamos repetir este mes de enero desafortunadamente  en nuestra primera parada  en las ruinas de uxmal  supimos por parte del personal que todos los demas sitios  kabah  sayil  xlapak y labna  estan cerrados hasta nuevo aviso  probablemente hasta el final de la pandemia uxmal esta abierto  de   a  m  a   p  m   con medidas de covid estrictamente aplicadas  sobre las cuales puede leer mas en esa rese a ,5
hotel pintoresco  limpio y habitacion agradable  la mia estaba en el primer piso  supongo que las de la planta baja son peores al tener a toda la gente pasando y el ruido de la cocina   muy mal el que en la pagina de reserva pongan que tienen aparcamiento gratis y no es verdad  el aparcamiento gratis consiste en dejar el vehiculo en la calle enfrente del hotel  el parking es algo importante para mi y me senti enga ado   mal el desayuno  escaso y sin opcion a nada de nada y mal el recepcionista camarero de la ma ana del domingo    de marzo con una atencion pesima  al menos la cocinera que estaba esa misma ma ana si fue capaz de dar un servicio atento  amable y comprensivo cuando no era su tarea principal   no repito ,2
lugar historico interesante  aunque lo mejor es que las vistas del agua a la ciudad de la habana ,4
si estas en la habana que necesita parar en este restaurante y especialmente tomar el tiempo para tomar una copa en el bar de la azotea     un grupo de aplicaciones y cocteles en la terraza  tuvimos la oportunidad de conocer a vivian  director  ella fue   fantastico  hospitalidad en es mejor     debe probar de su menu son sus tacos y frituras de malanga mas,4
cuando llegamos al hotel lo primero que hicimos fue ir al restaurante a que pusieran la bolsa donde guardamos la insulina de mi mama en el congelador  la sorpresa fue al momento de irnos que la pedi y jamas la pusieron ahi    casi perdemos el vuelo por su culpa por esperar a que se congelara y absolutamente nadie se hizo responsable    dijeron que ni siquiera habia gerente   las habitaciones viejas y en mal estado  muchas cosas rotas y sucias ,1
la atencion fue pesima  tuve que rogar por una coca cola que nunca me quisieron dar   la comida muy limitada y mala aire acondicionado muy frio staff poca disponibilidad servicio de seguridad privada muy bueno no hubo suficiente cafe  se esperaba mas  ya que es colombia ,1
hace   a os se re modelaron y modedernizo la zona  hay un museo de sitio muy interesante para visitar  desde varias partes de los fuertes se tiene magnifica vista a la ciudad ,4
ibamos con muchas expectativas por las opiniones leidas  pero  despues de esperar una cola de    minutos  que es asi durante todo el dia aunque haya mesas libres   la comida fue muy regular  la decoracion es muy chula y la cantidad abundante  pero eso no   mas,3
es muy triste lo que hicieron con este lugar  es una burla de la cultura maya y mexicana  empezando con el nombre del hotel  mayaland   lleno de personas vendiendo artesanias hechas en china y nada de informacion sobre los edificios  ni una placa  y los guias son carisimos  ademas de tooooodo lo que tienes que esperar y pagar  recomiendo mil veces mas ir a tulum o uxmal  triste y me dejo esperando mucho,3
me desperte una ma ana a las   de la ma ana y caminamos hacia el malecon y entramos por la carretera y vimos el amanecer  bonita forma de pasar la ma ana  algunos corredores corriendo tambien se ve ,4
me senti mal por reserva en este lugar  olla a presion ventas personas  ruidoso y continuado construccion trafico  falta de se ales que guia a la propia lugares en esta enorme propiedad hacen que un conjunto de desastres para multipropiedad o vacaciones  la comida y bebida local razonables es muy alta en este lugar  el servicio de habitacion  conductores  equipo de limpieza y la parada de taxis son gente increible  son tan eficiente y atento  sobre todo nuevo vallarta es bueno ,5
mi habitacion muy bien ubicada con vista al mar y siempre limpia  las personas del hotel me atendieron muy bien y siempre me entregaron su ayuda  la comida y restaurantes muy buenos  falta wifi habit ,5
muy excelente  la comodidad  la atencion  el servicio  las instalaciones  la piscina  el desayuno  el coctel de bienvenida  la limpieza  el confort  la seguridad  el bar  el personal  los almacenes y la musica en vivo ,5
teniamos lonch en su ubicacion en la calle     siempre estaba ocupado con turismo y en su mayoria gente  la principal ubicacion casi siempre tenia una linea de salida de la puerta  la comida es muy autentico y barato  para los estadounidenses  y muy sabroso    las tortillas son hechas a mano  de hecho nuestra mesa estaba al lado de donde una se ora estaba haciendo de ellos y ellos de cocina en una parrilla peque a  todo era fresco y bueno  el servicio era un poco lento  pero estaban muy ocupados  la chaya  te  puede ser mezclado con jugo de lima o de pi a  ambos son muy cambio  mi esposa comento sobre lo bueno que era  sin duda volveremos la proxima vez que estemos en merida mas,3
cuando se llega a la habana  uno siempre espera encontrar algo diferente  la ciudad es increible  con multitud de contrastes y gente siempre dispuesta a que seas feliz en su ciudad  si ademas tienes la gran suerte de alojarte en el melia cohiba  en pleno malecon  la estancia puede ser perfecta  la atencion de todo el mundo ha sido excelente  tanto andres como la relaciones publicas y el resto de personal  que solo buscan que disfrutes del hotel  el hotel es estupendo  las vistas son maravillosas y tiene la gran suerte de que cuenta con la gestion en la direccion  entre otras personas  de diego fernandez  un espa ol que se deja la piel en su trabajo con una excelente profesionalidad para atender al cliente  desde luego si volvemos a la habana el melia cohiba volvera a ser nuestro ,5
